index,mean
222,-1.1529881791552332
223,-1.19533418820899
224,-1.2485550267482002
225,-1.361427591007426
226,-1.5417255552263358
227,-1.6907996551317646
228,-1.7942136760497607
229,-1.9495265199862475
230,-1.9710143650904874
231,-2.01263763855162
232,-2.210651150285167
233,-2.4551127239770683
234,-2.5828934410435913
235,-2.592596403810361
236,-2.6406582451151177
237,-2.5561084898916935
238,-2.490289308759381
239,-2.537106013114737
240,-2.6137926855321796
241,-2.585268346904798
242,-2.472225283243362
243,-2.355164965275382
244,-2.161857533042448
245,-1.9654523737813385
246,-1.817950339705726
247,-1.7467387704977053
248,-1.7054107430562504
249,-1.6246956105123642
250,-1.5479059080143587
251,-1.4110486892645422
252,-1.3085063897826958
253,-1.2378805994836672
254,-1.136004900317626
255,-1.0291260966284863
256,-0.9230389071198531
257,-0.830990092244897
258,-0.6756709175480253
259,-0.574000572642574
260,-0.5186711606463835
261,-0.4909214470452991
262,-0.45142384568501653
263,-0.39670689369847567
264,-0.4075666855754808
265,-0.3489935394282203
266,-0.30030681653029045
267,-0.29042376669835046
268,-0.2951472473701564
269,-0.277741188968309
270,-0.2512366036934042
271,-0.21362051663721274
272,-0.11991772151472714
273,-0.017395618069673074
274,0.04577496752904196
275,0.14091488862574544
276,0.19863253622583776
277,0.2501521864501043
278,0.29005533620288393
279,0.34044532269477723
280,0.4001803161074255
281,0.45259877437821383
282,0.4772292597757246
283,0.49029655335143985
284,0.4918664278736875
285,0.4952918509686248
286,0.5149473601587216
287,0.5550971880277782
288,0.5549400313748392
289,0.5457922943012111
290,0.5450834573844773
291,0.5542526831003438
292,0.5642938620789385
293,0.5996565113388954
294,0.6234526100191574
295,0.6281496969981764
296,0.6258494976598998
297,0.6434336390707344
298,0.6794309729098773
299,0.6833193527252052
300,0.7479053597332486
301,0.8070721220769752
302,0.8293930853415432
303,0.7928138966463292
304,0.8390718392212418
305,0.8799108710973973
306,0.9062246468704629
307,0.9346869131227826
308,0.9804581446774254
309,1.014987598137556
310,1.044879802025287
311,1.0278942263199142
312,1.0575879781751978
313,1.0263128932186443
314,1.0299897191829979
315,1.0385833664079736
316,1.0710039887047234
317,1.0903102753115166
318,1.083234812389295
319,1.085328404741498
320,1.0695384543918407
321,1.0887718179860488
322,1.1004747613876997
323,1.1210668444604692
324,1.1244159268692442
325,1.1080303330198868
326,1.109271809924685
327,1.1015212305850057
328,1.1435945343583434
329,1.1927058021590022
330,1.2148753413163602
331,1.2572962973696822
332,1.2310571637457581
333,1.1944413704131547
334,1.203791736627697
335,1.145378050103055
336,1.1651210357107011
337,1.2011260080606494
338,1.1653434911253573
339,1.1575224364037333
340,1.1592357182503152
341,1.128553273853231
342,1.1251798064772471
343,1.1318652729539773
344,1.1121355405092885
345,1.079892409563618
346,1.039107357578184
347,0.9930784514150093
348,0.9850974290986296
349,0.9609338880518652
350,0.9525059195853985
351,0.8950708984916869
352,0.8085422002537307
353,0.713502526659615
354,0.6839893415541904
355,0.5601859368326023
356,0.4465959734943501
357,0.3649996992747221
358,0.2599334607296482
359,0.16541646893390816
360,0.1769193814849387
361,-0.10076639175581609
362,-0.3296709306305466
363,-0.4287215292694685
364,-0.4905929072767134
365,-0.6042175440379154
366,-0.8136146621033823
