snapshot-date	sku	fnsku	asin	product-name	condition	sales-rank	product-group	total-quantity	sellable-quantity	unsellable-quantity	inv-age-0-to-90-days	inv-age-91-to-180-days	inv-age-181-to-270-days	inv-age-271-to-365-days	inv-age-365-plus-days	units-shipped-last-24-hrs	units-shipped-last-7-days	units-shipped-last-30-days	units-shipped-last-90-days	units-shipped-last-180-days	units-shipped-last-365-days	weeks-of-cover-t7	weeks-of-cover-t30	weeks-of-cover-t90	weeks-of-cover-t180	weeks-of-cover-t365	num-afn-new-sellers	num-afn-used-sellers	currency	your-price	sales-price	lowest-afn-new-price	lowest-afn-used-price	lowest-mfn-new-price	lowest-mfn-used-price	qty-to-be-charged-ltsf-12-mo	qty-in-long-term-storage-program	qty-with-removals-in-progress	projected-ltsf-12-mo	per-unit-volume	is-hazmat	in-bound-quantity	asin-limit	inbound-recommend-quantity	qty-to-be-charged-ltsf-6-mo	projected-ltsf-6-mo
2020-08-15T00:00:00-07:00	CP_August06-006	X002LXF34X	1464126119	Lehninger Principles of Biochemistry	No Listing	2429	gl_book	1	1	0	1	0	0	0	0	2	2	2	2	2	2	3.0	12.0	39.0	78.0	156.0	1	5	USD	0.00	0.00	270.35	228.71	266.04	213.98	0	0		0.00	0.100833	N	5	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_July25-004	X002LI1OLJ	1285741552	Calculus: Early Transcendentals	Used	1713	gl_book	2	2	0	2	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	11	USD	169.99	169.99	182.98	167.77	0.00	95.86	0	0		0.00	0.11446	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_July25-006	X002LHXEJ5	0134243064	Biological Science, Books a la Carte Edition (6th Edition)	Used	27684	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	21	USD	79.99	79.99	0.00	45.80	133.98	34.26	0	0		0.00	0.146412	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_July25-003	X002LHSA03	0393680363	Essential Cell Biology (Fifth Edition)	Used	7275	gl_book	3	3	0	3	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	5	16	USD	149.99	149.99	162.62	115.98	158.99	104.33	0	0		0.00	0.06513	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_July25-002	X002LHS9H7	1305077695	Those Who Can, Teach	Used	5205	gl_book	3	3	0	3	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	10	USD	89.99	89.99	88.19	79.05	82.18	74.79	0	0		0.00	0.042575	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_july14-001	X002L2F1MN	146413538X	Quantitative Chemical Analysis	Used	5702	gl_book	3	3	0	3	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	3	11	USD	129.99	129.99	197.73	120.21	0.00	92.29	0	0		0.00	0.095622	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_july14-003	X002L2EFTD	1319013384	Introduction to the Practice of Statistics	Used	22324	gl_book	8	8	0	8	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	1	10	USD	139.99	139.99	154.42	129.77	150.60	128.97	0	0		0.00	0.05584	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_july14-002	X002L2EF0R	1319050735	Calculus	Used	75988	gl_book	3	3	0	3	0	0	0	0	0	3	3	3	3	3	1.0	4.0	13.0	26.0	52.0	1	5	USD	119.99	119.99	215.99	119.99	139.94	119.97	0	0		0.00	0.093982	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_july14-005	X002L2CLPN	0321976495	Biological Science (6th Edition)	Used	21848	gl_book	2	2	0	2	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	14	USD	149.99	149.99	0.00	109.77	0.00	42.49	0	0		0.00	0.119219	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine-John-07-08-2020-018	X002KX6RHV	047054208X	Workshop Statistics: Discovery with Data	Used	129203	gl_book	4	4	0	4	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	15	USD	109.99	109.99	76.29	50.29	76.22	50.31	0	0		0.00	0.06375	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine-John-07-08-2020-019	X002KX21JJ	0134387643	Substance Abuse: Information for School Counselors, Social Workers, Therapists, and Counselors (6th Edition)	Used	20782	gl_book	4	4	0	4	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	1	5	USD	89.99	89.99	79.99	86.35	98.64	90.69	0	0		0.00	0.030417	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine-John-07-08-2020-003	X002KX1BO5	032198238X	Linear Algebra and Its Applications (5th Edition)	Used	6252	gl_book	2	2	0	2	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	14	USD	119.99	119.99	163.11	100.00	361.79	104.98	0	0		0.00	0.046759	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine-John-07-08-2020-016	X002KWXPH7	1319040403	A History of Western Society Since 1300	Used	72930	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	6	USD	139.99	139.99	0.00	88.48	90.68	88.04	0	0		0.00	0.054109	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine-John-07-08-2020-020	X002KWXBR1	0134387643	Substance Abuse: Information for School Counselors, Social Workers, Therapists, and Counselors (6th Edition)	Used	20782	gl_book	25	25	0	25	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	1	5	USD	89.99	89.99	79.99	86.35	98.64	90.69	0	0		0.00	0.030417	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine-John-07-08-2020-010	X002KWX91T	0134078810	Principles of Microeconomics (12th Edition)	Used	48762	gl_book	6	6	0	6	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	1	9	USD	189.99	189.99	218.66	145.17	470.96	93.98	0	0		0.00	0.102673	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine-John-07-08-2020-009	X002KWUN0J	0134078810	Principles of Microeconomics (12th Edition)	Used	48762	gl_book	2	2	0	2	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	1	9	USD	189.99	189.99	218.66	145.17	470.96	93.98	0	0		0.00	0.102673	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine-John-07-08-2020-008	X002KWULSX	0133495655	Policing America: Challenges and Best Practices (8th Edition) (Mycjlab)	Used	101393	gl_book	5	5	0	5	0	0	0	0	0	1	1	1	1	1	5.0	20.0	65.0	130.0	260.0	1	4	USD	147.72	147.72	171.48	147.72	178.95	91.47	0	0		0.00	0.027421	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine-John-07-08-2020-012	X002KWT56H	1429234148	Lehninger Principles of Biochemistry	Used	10643	gl_book	4	4	0	4	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	8	USD	89.99	89.99	0.00	83.48	162.98	47.49	0	0		0.00	0.115945	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine-John-07-08-2020-004	X002KWT247	0393265943	America: A Narrative History (Tenth Edition) (Vol. 1)	Used	57424	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	27	USD	29.99	29.99	0.00	29.99	73.99	14.18	0	0		0.00	0.040625	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	Christine-John-07-08-2020-007	X002KWMR0X	0136034934	Creative Impulse: An Introduction to the Arts (8th Edition)	Used	45217	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	33	USD	119.99	119.99	204.86	69.04	198.01	33.98	0	0		0.00	0.05952	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	narh_j-006	X002KJCCTH	0321976495	Biological Science (6th Edition)	Used	21848	gl_book	32	32	0	32	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	14	USD	149.99	149.99	0.00	109.77	0.00	42.49	0	0		0.00	0.119219	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	narh_j-005	X002KJCC6F	146413538X	Quantitative Chemical Analysis	Used	5702	gl_book	3	3	0	3	0	0	0	0	0	0	1	1	1	1	Infinite	12.0	39.0	78.0	156.0	3	11	USD	129.99	129.99	197.73	120.21	0.00	92.29	0	0		0.00	0.095622	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June28-030	X002KGZNG9	0205968082	Mastering the World of Psychology (5th Edition) - Standalone book	Used	179444	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	27	USD	34.99	34.99	0.00	27.49	196.99	28.47	0	0		0.00	0.050625	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June28-029	X002KGTGRV	1305077695	Those Who Can, Teach	Used	5205	gl_book	13	13	0	13	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	10	USD	79.99	79.99	88.19	79.05	82.18	74.79	0	0		0.00	0.042575	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June28-018	X002KGT0BX	1305581989	Chemical Principles	Used	105859	gl_book	2	2	0	2	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	6	USD	129.99	129.99	203.96	102.58	190.78	93.63	0	0		0.00	0.090318	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June28-016	X002KGSZJV	1412995302	Qualitative Inquiry and Research Design: Choosing Among Five Approaches	Used	48223	gl_book	2	2	0	2	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	22	USD	69.99	69.99	0.00	49.85	0.00	41.46	0	0		0.00	0.031401	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June28-028	X002KGSX9D	0134129946	Global Marketing (9th Edition)	Used	92948	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	19	USD	134.99	134.99	252.21	79.77	252.23	50.41	0	0		0.00	0.042804	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June28-008	X002KGSQG3	1285740629	Calculus	Used	5998	gl_book	7	7	0	7	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	1	29	USD	139.99	139.99	230.80	123.86	196.98	96.59	0	0		0.00	0.103125	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June28-007	X002KGSQ8L	013359128X	Forensic Science: From the Crime Scene to the Crime Lab (3rd Edition)	Used	38058	gl_book	2	2	0	2	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	6	USD	119.99	119.99	207.69	110.93	207.70	49.37	0	0		0.00	0.0425	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June28-006	X002KGSPYB	0078028221	Fundamentals of Electric Circuits	Used	21521	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	3	10	USD	109.99	109.99	79.99	69.89	79.98	42.09	0	0		0.00	0.07474	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June28-004	X002KGSPIH	131905062X	Psychology	Used	1074	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	1	6	USD	149.99	149.99	191.48	149.97	163.94	147.27	0	0		0.00	0.076962	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June28-002	X002KGSNI9	1285741552	Calculus: Early Transcendentals	Used	1713	gl_book	27	27	0	27	0	0	0	0	0	0	11	19	19	19	Infinite	9.81818181818182	18.4736842105263	36.9473684210526	73.8947368421053	2	11	USD	169.99	169.99	182.98	167.77	0.00	95.86	0	0		0.00	0.11446	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June28-026	X002KGQUOD	0135136903	Fluid Power with Applications (7th Edition)	Used	63015	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	1	11	USD	154.99	154.99	219.99	138.62	82.33	122.98	0	0		0.00	0.049611	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June28-025	X002KGQUJX	0073401315	Simulation with Arena	Used	65543	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	6	USD	139.99	139.99	124.79	104.76	122.79	89.59	0	0		0.00	0.048306	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June28-013	X002KGQRBT	0205007090	Elements of Music (3rd Edition)	Used	509724	gl_book	2	2	0	2	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	16	USD	119.99	119.99	0.00	87.77	393.21	83.50	0	0		0.00	0.079865	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June28-012	X002KGQQWT	0136034934	Creative Impulse: An Introduction to the Arts (8th Edition)	Used	45217	gl_book	3	3	0	3	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	33	USD	119.99	119.99	204.86	69.04	198.01	33.98	0	0		0.00	0.05952	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June28-015	X002KGOB2L	0205827195	Family Therapy: Concepts and Methods (10th Edition)	Used	155739	gl_book	3	3	0	3	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	9	USD	114.99	114.99	0.00	112.28	184.76	103.98	0	0		0.00	0.031093	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June28-014	X002KGOAE5	032198238X	Linear Algebra and Its Applications (5th Edition)	Used	6252	gl_book	3	3	0	3	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	14	USD	119.99	119.99	163.11	100.00	361.79	104.98	0	0		0.00	0.046759	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June28-011	X002KGO83D	0321973615	University Physics with Modern Physics (14th Edition)	Used	12999	gl_book	2	2	0	2	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	19	USD	139.99	139.99	0.00	96.77	0.00	77.12	0	0		0.00	0.133075	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June28-020	X002KGHKTH	1118324579	Materials Science and Engineering: An Introduction	Used	15012	gl_book	3	3	0	3	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	41	USD	119.99	119.99	0.00	84.50	199.94	76.80	0	0		0.00	0.071719	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June28-009	X002KGHIJJ	0393680363	Essential Cell Biology (Fifth Edition)	Used	7275	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	5	16	USD	149.99	149.99	162.62	115.98	158.99	104.33	0	0		0.00	0.06513	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June28-022	X002KGG8KJ	0134419707	Exploring Lifespan Development (4th Edition)	Used	3750	gl_book	2	2	0	2	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	5	10	USD	104.99	104.99	105.22	99.36	154.22	69.58	0	0		0.00	0.061875	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	narh_j-003	X002KD6OT7	0134261925	Brock Biology of Microorganisms (15th Edition)	Used	8272	gl_book	19	19	0	19	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	15	USD	129.99	129.99	0.00	119.95	288.03	100.93	0	0		0.00	0.098796	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	narh_j-002	X002KD6H5X	1319013627	Loose-leaf Version for The Introduction to the Practice of Statistics	Used	468540	gl_book	5	5	0	5	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	3	USD	74.99	74.99	0.00	63.26	0.00	60.66	0	0		0.00	0.047953	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June172020-023	X002JZHWTH	1319013384	Introduction to the Practice of Statistics	Used	22324	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	1	10	USD	139.99	139.99	154.42	129.77	150.60	128.97	0	0		0.00	0.05584	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June172020-021	X002JZFV8B	1337275344	Calculus	Used	7698	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	11	USD	169.99	169.99	143.00	125.00	139.93	128.23	0	0		0.00	0.110574	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June172020-019	X002JZ9GVJ	0073401315	Simulation with Arena	Used	65543	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	6	USD	139.99	139.99	124.79	104.76	122.79	89.59	0	0		0.00	0.048306	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June172020-016	X002JYWYJB	0321973615	University Physics with Modern Physics (14th Edition)	Used	12999	gl_book	32	32	0	32	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	19	USD	139.99	139.99	0.00	96.77	0.00	77.12	0	0		0.00	0.133075	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June172020-013	X002JYWLSF	1457628937	America’s History, For the AP* Course (Beford Integrated Media Edition)	Used	44136	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	1	14	USD	104.99	104.99	127.95	92.29	113.99	61.99	0	0		0.00	0.098542	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June172020-014	X002JYWHT3	0134112105	A Survey of Mathematics with Applications (10th Edition) - Standalone book	Used	32745	gl_book	2	2	0	2	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	27	USD	119.99	119.99	0.00	87.25	234.72	63.66	0	0		0.00	0.081858	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June172020-017	X002JYTVHJ	0134261925	Brock Biology of Microorganisms (15th Edition)	Used	8272	gl_book	23	23	0	23	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	15	USD	129.99	129.99	0.00	119.95	288.03	100.93	0	0		0.00	0.098796	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June172020-012	X002JYQ4BP	1118116135	Fundamentals of Fluid Mechanics	Used	188984	gl_book	3	3	0	3	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	5	USD	119.99	119.99	0.00	110.40	389.98	83.98	0	0		0.00	0.078287	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June172020-010	X002JYQ0F5	0078023068	Marine Biology (Botany, Zoology, Ecology and Evolution)	Used	22949	gl_book	3	3	0	3	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	3	10	USD	109.99	109.99	128.99	93.85	129.23	93.41	0	0		0.00	0.050722	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June172020-008	X002JYPXXZ	013359128X	Forensic Science: From the Crime Scene to the Crime Lab (3rd Edition)	Used	38058	gl_book	2	2	0	2	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	6	USD	119.99	119.99	207.69	110.93	207.70	49.37	0	0		0.00	0.0425	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June172020-007	X002JYPX8F	0073398063	System Dynamics	Used	50446	gl_book	3	3	0	3	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	3	5	USD	129.99	129.99	116.93	105.50	113.99	57.18	0	0		0.00	0.072769	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June172020-003	X002JYPLJ1	0136034934	Creative Impulse: An Introduction to the Arts (8th Edition)	Used	45217	gl_book	4	4	0	4	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	33	USD	119.99	119.99	204.86	69.04	198.01	33.98	0	0		0.00	0.05952	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June172020-001	X002JYOE5D	032198238X	Linear Algebra and Its Applications (5th Edition)	Used	6252	gl_book	11	11	0	11	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	14	USD	119.99	119.99	163.11	100.00	361.79	104.98	0	0		0.00	0.046759	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June172020-006	X002JYKGPF	013507309X	Principles of Electric Circuits: Conventional Current Version (9th Edition)	Used	75888	gl_book	2	2	0	2	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	1	8	USD	124.99	124.99	245.90	124.99	0.00	100.96	0	0		0.00	0.082759	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June172020-009	X002JY155F	1111971722	Cost Accounting: Foundations and Evolutions	Used	352100	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	5	USD	116.07	116.07	0.00	116.07	127.19	96.90	0	0		0.00	0.069319	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_june9-007	X002JOUVIR	0131495089	Physics for Scientists & Engineers with Modern Physics (4th Edition)	Used	12088	gl_book	12	12	0	12	0	0	0	0	1	9	9	9	9	9	1.3333333333333333	5.33333333333333	17.3333333333333	34.6666666666667	69.3333333333333	1	9	USD	129.99	129.99	310.32	129.94	173.99	78.99	0	0		0.00	0.120261	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_june9-010	X002JOFDJT	1429234148	Lehninger Principles of Biochemistry	Used	10643	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	8	USD	99.99	99.99	0.00	83.48	162.98	47.49	0	0		0.00	0.115945	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_june9-006	X002JOFAG5	0321976495	Biological Science (6th Edition)	Used	21848	gl_book	5	5	0	5	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	14	USD	149.99	149.99	0.00	109.77	0.00	42.49	0	0		0.00	0.119219	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	nar_june9-003	X002JOF8GR	0136006132	Elementary Differential Equations with Boundary Value Problems (6th Edition)	Used	120782	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	11	USD	149.99	149.99	0.00	112.62	0.00	84.94	0	0		0.00	0.060787	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June07-011	X002JLTWJ9	0133128741	Manufacturing Engineering & Technology (7th Edition)	Used	53833	gl_book	3	3	0	3	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	9	USD	209.99	209.99	178.53	139.95	175.15	100.00	0	0		0.00	0.08472	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June07-010	X002JLTO2J	0134261925	Brock Biology of Microorganisms (15th Edition)	Used	8272	gl_book	16	16	0	16	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	15	USD	129.99	129.99	0.00	119.95	288.03	100.93	0	0		0.00	0.098796	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June07-009	X002JLTNYX	1111827052	A First Course in Differential Equations with Modeling Applications	Used	83056	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	12	USD	72.85	72.85	214.85	72.85	191.77	79.98	0	0		0.00	0.055362	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June07-005	X002JLTNBV	0134586387	Literature: An Introduction to Fiction, Poetry, Drama, and Writing, Portable Edition, MLA Update Edition (13th Edition)	Used	185598	gl_book	2	2	0	2	0	0	0	0	0	0	0	1	1	1	Infinite	Infinite	26.0	52.0	104.0	1	9	USD	91.63	91.63	153.32	91.54	149.15	66.45	0	0		0.00	0.068273	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June07-004	X002JLTN3J	0321973615	University Physics with Modern Physics (14th Edition)	Used	12999	gl_book	9	9	0	9	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	19	USD	139.99	139.99	0.00	96.77	0.00	77.12	0	0		0.00	0.133075	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June07-003	X002JLTMUD	1118324560	Probability and Stochastic Processes: A Friendly Introduction for Electrical and Computer Engineers	Used	53496	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	1	7	USD	154.99	154.99	191.98	140.53	139.99	139.97	0	0		0.00	0.022042	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June07-014	X002JLRV1Z	0134261925	Brock Biology of Microorganisms (15th Edition)	Used	8272	gl_book	4	4	0	4	0	0	0	0	0	4	8	8	8	8	1.0	2.0	6.5	13.0	26.0	0	15	USD	124.99	124.99	0.00	119.95	288.03	100.93	0	0		0.00	0.098796	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June07-001	X002JLP95F	1118324579	Materials Science and Engineering: An Introduction	Used	15012	gl_book	18	18	0	18	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	0	41	USD	119.99	119.99	0.00	84.50	199.94	76.80	0	0		0.00	0.071719	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June07-008	X002JLCGLZ	1305077695	Those Who Can, Teach	Used	5205	gl_book	1	1	0	1	0	0	0	0	0	0	1	3	3	3	Infinite	4.0	4.3333333333333	8.6666666666667	17.3333333333333	2	10	USD	79.99	79.99	88.19	79.05	82.18	74.79	0	0		0.00	0.042575	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_June07-013	X002JKOPNX	1305101685	Empowerment Series: Essential Research Methods for Social Work	Used	7806	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	4	10	USD	79.99	79.99	70.45	79.50	64.68	62.63	0	0		0.00	0.032813	N	0	0	0	0	0.00
2020-08-15T00:00:00-07:00	CP_May30-006	X002JEW7HZ	1464138745	Understanding Earth	Used	52636	gl_book	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Infinite	Infinite	Infinite	Infinite	Infinite	2	14	USD	139.99	139.99	148.29	81.47	0.00	74.13	0	0		0.00	0.051984	N	0	0	0	0	0.00
